"CAMIS","DBA","ZIPCODE","CUISINE DESCRIPTION","reinspections","checks","violations","score","inspections","average_grade","BORO","BUILDING","STREET","SCORE","GRADE","GRADE DATE","GRADENUM","NAME","ADDRESS","lon","lat"
50005098,"DUNKIN' DONUTS",10027,"Donuts",11,36,36,1013,8,2.125,"MANHATTAN","1342","AMSTERDAM AVE",11,"A","04/11/2019",3,"DUNKIN DONUTS","1342 AMSTERDAM AVE MANHATTAN",-73.9562623,40.8137238
50005257,"DUNKIN' DONUTS",11211,"Caf̩/Coffee/Tea",6,20,20,309,6,3,"BROOKLYN","527","METROPOLITAN AVE",12,"A","04/04/2018",3,"DUNKIN DONUTS","527 METROPOLITAN AVE BROOKLYN",-73.9512544,40.7142346
50005258,"DUNKIN' DONUTS",11367,"Donuts",0,6,6,50,3,3,"QUEENS","7927","MAIN ST",10,"A","02/15/2019",3,"DUNKIN DONUTS","7927 MAIN ST QUEENS",-73.8166112,40.7182463
50005414,"STARBUCKS",10034,"Caf̩/Coffee/Tea",0,6,6,44,3,3,"MANHATTAN","4761","BROADWAY",13,"A","03/22/2018",3,"STARBUCKS","4761 BROADWAY MANHATTAN",-73.9272257,40.8657183
50005544,"DUNKIN' DONUTS",10018,"Donuts",4,14,14,220,6,3,"MANHATTAN","42","W 39TH ST",11,"A","04/16/2019",3,"DUNKIN DONUTS","42 W 39TH ST MANHATTAN",-73.984322,40.7522844
50005547,"DUNKIN' DONUTS",10018,"Donuts",0,7,7,71,3,3,"MANHATTAN","48","W 37TH ST",11,"A","04/26/2018",3,"DUNKIN DONUTS","48 W 37TH ST MANHATTAN",-73.9855437,40.7511799
50005906,"STARBUCKS",10017,"Caf̩/Coffee/Tea",0,7,6,66,3,3,"MANHATTAN","270","PARK AVE",13,"A","09/17/2018",3,"STARBUCKS","270 PARK AVE MANHATTAN",-73.9755845,40.7558818
50005980,"DUNKIN' DONUTS",10463,"Donuts",0,5,5,43,3,3,"BRONX","568","W 235TH ST",12,"A","06/26/2018",3,"DUNKIN DONUTS","568 W 235TH ST BRONX",-73.9103431,40.8856096
50006129,"DUNKIN' DONUTS",11215,"Caf̩/Coffee/Tea",0,7,7,74,3,3,"BROOKLYN","250","PROSPECT PARK W",5,"A","03/26/2018",3,"DUNKIN DONUTS","250 PROSPECT PARK W BROOKLYN",-73.981683,40.6591873
50006271,"DUNKIN' DONUTS",11412,"Donuts",0,3,3,10,3,3,"QUEENS","18905","LINDEN BLVD",5,"A","05/14/2018",3,"DUNKIN DONUTS","18905 LINDEN BLVD QUEENS",-73.7620123,40.6920237
50006285,"DUNKIN' DONUTS",10019,"Donuts",0,6,6,56,3,3,"MANHATTAN","200","W 54TH ST",12,"A","04/18/2019",3,"DUNKIN DONUTS","200 W 54TH ST MANHATTAN",-73.9818919,40.7635562
50006339,"DUNKIN' DONUTS",11214,"Donuts",0,8,8,126,3,3,"BROOKLYN","7823","17TH AVE",4,"A","04/10/2018",3,"DUNKIN DONUTS","7823 17TH AVE BROOKLYN",-74.0005172,40.6125612
50006795,"DUNKIN' DONUTS",11413,"American",0,6,6,38,3,3,"QUEENS","21911","N CONDUIT AVE",8,"A","12/19/2018",3,"DUNKIN DONUTS","21911 N CONDUIT AVE QUEENS",-73.7570021,40.6668583
50007323,"DUNKIN' DONUTS",11418,"American",0,6,6,55,3,3,"QUEENS","8611","LEFFERTS BLVD",7,"A","08/28/2018",3,"DUNKIN DONUTS","8611 LEFFERTS BLVD QUEENS",-73.8311163,40.7011569
50007846,"DUNKIN' DONUTS",10033,"Donuts",0,10,10,72,3,3,"MANHATTAN","398","AUDUBON AVE",12,"A","07/30/2018",3,"DUNKIN DONUTS","398 AUDUBON AVE MANHATTAN",-73.9308716,40.8510867
50007853,"DUNKIN' DONUTS",11205,"Donuts",0,7,7,73,3,3,"BROOKLYN","513","MYRTLE AVE",11,"A","04/10/2019",3,"DUNKIN DONUTS","513 MYRTLE AVE BROOKLYN",-73.9643039,40.6937989
50008092,"STARBUCKS",10103,"Caf̩/Coffee/Tea",0,4,4,21,3,3,"MANHATTAN","666","5TH AVE",4,"A","08/02/2018",3,"STARBUCKS","666 5TH AVE MANHATTAN",-73.9766871,40.7603802
50008135,"STARBUCKS",10028,"Caf̩/Coffee/Tea",1,12,12,154,5,3,"MANHATTAN","1542","3RD AVE",5,"A","12/05/2018",3,"STARBUCKS","1542 3RD AVE MANHATTAN",-73.9538216,40.779403
50008235,"DUNKIN' DONUTS",10455,"Donuts",0,10,10,108,4,3,"BRONX","3033","3RD AVE",11,"A","10/15/2018",3,"DUNKIN DONUTS","3033 3RD AVE BRONX",-73.9135123,40.8199428
50008446,"DUNKIN' DONUTS",11377,"Donuts",0,6,6,35,4,3,"QUEENS","6809","QUEENS BLVD",8,"A","03/25/2019",3,"DUNKIN DONUTS","6809 QUEENS BLVD QUEENS",-73.8962765,40.7407636
50008511,"DUNKIN' DONUTS",11692,"Donuts",2,8,8,67,5,3,"QUEENS","5914","BEACH CHANNEL DR",10,"A","07/26/2018",3,"DUNKIN DONUTS","5914 BEACH CHANNEL DR QUEENS",-73.7894468,40.5941507
50008583,"STARBUCKS",10005,"Caf̩/Coffee/Tea",0,6,6,42,3,3,"MANHATTAN","60","WALL ST",4,"A","05/29/2018",3,"STARBUCKS","60 WALL ST MANHATTAN",-74.0083912,40.7062255
50008834,"DUNKIN' DONUTS",10472,"Donuts",3,14,14,248,5,3,"BRONX","1592","WESTCHESTER AVE",4,"A","05/11/2018",3,"DUNKIN DONUTS","1592 WESTCHESTER AVE BRONX",-73.8756845,40.8289077
50009132,"DUNKIN' DONUTS",10001,"Donuts",0,5,5,49,3,3,"MANHATTAN","10","W 33RD ST",5,"A","12/26/2018",3,"DUNKIN DONUTS","10 W 33RD ST MANHATTAN",-73.9858954,40.7479047
50009335,"STARBUCKS",10017,"Caf̩/Coffee/Tea",0,7,7,45,4,3,"MANHATTAN","425","LEXINGTON AVE",5,"A","05/11/2018",3,"STARBUCKS","425 LEXINGTON AVE MANHATTAN",-73.975021,40.7523492
50009338,"STARBUCKS",10017,"Caf̩/Coffee/Tea",2,11,11,108,5,3,"MANHATTAN","280","PARK AVE",10,"A","08/06/2018",3,"STARBUCKS","280 PARK AVE MANHATTAN",-73.9755649,40.7567429
50009696,"DUNKIN' DONUTS",11230,"Donuts",0,9,9,83,4,3,"BROOKLYN","1775","CONEY ISLAND AVE",9,"A","04/16/2019",3,"DUNKIN DONUTS","1775 CONEY ISLAND AVE BROOKLYN",-73.9628919,40.6141462
50009700,"DUNKIN' DONUTS",11213,"Donuts",0,7,7,61,3,3,"BROOKLYN","289","UTICA AVE",13,"A","07/16/2018",3,"DUNKIN DONUTS","289 UTICA AVE BROOKLYN",-73.931007,40.6681423
50010968,"STARBUCKS",10458,"Caf̩/Coffee/Tea",0,7,7,45,4,3,"BRONX","440","E FORDHAM RD",4,"A","05/18/2018",3,"STARBUCKS","440 E FORDHAM RD BRONX",-73.890346,40.8606255
50010969,"STARBUCKS",10013,"Caf̩/Coffee/Tea",1,12,12,140,5,3,"MANHATTAN","32","AVE OF THE AMER",7,"A","04/10/2019",3,"STARBUCKS","32 AVE OF THE AMER MANHATTAN",-74.0047478,40.7200627
50011479,"DUNKIN' DONUTS",10304,"Donuts",3,10,10,93,5,3,"STATEN ISLAND","450","BAY ST",4,"A","11/05/2018",3,"DUNKIN DONUTS","450 BAY ST STATEN ISLAND",-74.0768493,40.6311048
50012218,"DUNKIN' DONUTS",10004,"American",0,5,5,32,3,3,"MANHATTAN","90","BROAD ST",8,"A","09/28/2018",3,"DUNKIN DONUTS","90 BROAD ST MANHATTAN",-74.0119235,40.7036923
50012276,"DUNKIN' DONUTS",10003,"Donuts",0,6,6,35,3,3,"MANHATTAN","67","COOPER SQ",3,"A","12/18/2018",3,"DUNKIN DONUTS","67 COOPER SQ MANHATTAN",-73.9899368,40.7290987
50012723,"STARBUCKS",10014,"Caf̩/Coffee/Tea",0,5,5,36,3,3,"MANHATTAN","239","BLEECKER ST",7,"A","09/04/2018",3,"STARBUCKS","239 BLEECKER ST MANHATTAN",-74.0025036,40.7307358
50012789,"DUNKIN' DONUTS",11377,"American",0,7,7,51,4,3,"QUEENS","5109","BROADWAY",7,"A","03/26/2019",3,"DUNKIN DONUTS","5109 BROADWAY QUEENS",-73.9084782,40.754267
50012863,"DUNKIN' DONUTS",10475,"Donuts",4,16,15,170,5,3,"BRONX","2035","BARTOW AVE",12,"A","07/19/2018",3,"DUNKIN DONUTS","2035 BARTOW AVE BRONX",-73.8294685,40.8698014
50012963,"STARBUCKS",11102,"Caf̩/Coffee/Tea",0,3,3,8,3,3,"QUEENS","3018","ASTORIA BLVD",2,"A","08/31/2018",3,"STARBUCKS","3018 ASTORIA BLVD QUEENS",-73.918523,40.7699952
50013019,"STARBUCKS",11211,"Caf̩/Coffee/Tea",0,5,5,34,3,3,"BROOKLYN","405","UNION AVE",9,"A","04/16/2019",3,"STARBUCKS","405 UNION AVE BROOKLYN",-73.9516872,40.7127016
50013250,"DUNKIN' DONUTS",10460,"Donuts",2,13,13,191,5,3,"BRONX","770","E TREMONT AVE",2,"A","04/12/2019",3,"DUNKIN DONUTS","770 E TREMONT AVE BRONX",-73.8887957,40.8439812
50013274,"DUNKIN' DONUTS, BASKIN ROBBINS, HUDSON NEWS",11430,"American",2,11,11,105,5,3,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",7,"A","10/11/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50013718,"DUNKIN' DONUTS",10461,"Donuts",0,5,5,21,3,3,"BRONX","1776","EASTCHESTER RD",7,"A","12/03/2018",3,"DUNKIN DONUTS","1776 EASTCHESTER RD BRONX",-73.8426039,40.8495887
50013752,"DUNKIN' DONUTS",11419,"Donuts",0,10,10,107,4,3,"QUEENS","12117","LIBERTY AVE",13,"A","05/07/2018",3,"DUNKIN DONUTS","12117 LIBERTY AVE QUEENS",-73.8218956,40.6873072
50013792,"DUNKIN' DONUTS",10314,"Donuts",0,7,7,59,4,3,"STATEN ISLAND","1650","RICHMOND AVE",12,"A","09/18/2018",3,"DUNKIN DONUTS","1650 RICHMOND AVE STATEN ISLAND",-74.1642734,40.6083516
50014098,"DUNKIN' DONUTS",11211,"Donuts",0,7,7,55,3,3,"BROOKLYN","272","BROADWAY",7,"A","04/17/2019",3,"DUNKIN DONUTS","272 BROADWAY BROOKLYN",-73.9590577,40.7085908
50014277,"DUNKIN' DONUTS, BASKIN ROBBINS",11435,"Donuts",1,10,10,102,5,3,"QUEENS","14401","LIBERTY AVE",10,"A","10/17/2018",3,"DUNKIN DONUTS","14401 LIBERTY AVE QUEENS",-73.80896,40.6929234
50014878,"DUNKIN' DONUTS, BASKIN ROBBINS",10458,"Donuts",2,12,12,161,5,3,"BRONX","321","E KINGSBRIDGE RD",7,"A","05/10/2018",3,"DUNKIN DONUTS","321 E KINGSBRIDGE RD BRONX",-73.8937886,40.8623161
50014899,"STARBUCKS",11234,"Caf̩/Coffee/Tea",2,14,13,174,5,3,"BROOKLYN","5100","KINGS PLZ",2,"A","04/19/2019",3,"STARBUCKS","5100 KINGS PLZ BROOKLYN",-73.9208363,40.6104056
50014921,"DUNKIN' DONUTS, BASKIN ROBBINS",10009,"Donuts",0,4,4,24,3,3,"MANHATTAN","542","E 14TH ST",7,"A","05/01/2018",3,"DUNKIN DONUTS","542 E 14TH ST MANHATTAN",-73.97849,40.7294411
50014962,"DUNKIN' DONUTS",10001,"Donuts",3,15,15,279,6,3,"MANHATTAN","818","6TH AVE",2,"A","02/26/2019",3,"DUNKIN DONUTS","818 6TH AVE MANHATTAN",-73.9902178,40.7461489
50015695,"STARBUCKS",11216,"Caf̩/Coffee/Tea",0,7,7,34,3,3,"BROOKLYN","341","EASTERN PKWY",4,"A","02/13/2019",3,"STARBUCKS","341 EASTERN PKWY BROOKLYN",-73.9575654,40.6710778
50015795,"DUNKIN' DONUTS",11385,"Caf̩/Coffee/Tea",0,9,9,99,3,3,"QUEENS","9005","MYRTLE AVE",12,"A","10/23/2018",3,"DUNKIN DONUTS","9005 MYRTLE AVE QUEENS",-73.8549547,40.7027207
50015880,"DUNKIN' DONUTS",11223,"Donuts",0,3,3,6,3,3,"BROOKLYN","267","AVENUE X",2,"A","10/16/2018",3,"DUNKIN DONUTS","267 AVENUE X BROOKLYN",-73.9727411,40.590491
50016157,"STARBUCKS",11418,"Caf̩/Coffee/Tea",0,6,6,44,3,3,"QUEENS","13240","METROPOLITAN AVE",8,"A","02/20/2019",3,"STARBUCKS","13240 METROPOLITAN AVE QUEENS",-73.8187467,40.7025937
50016536,"STARBUCKS",10036,"Caf̩/Coffee/Tea",0,4,4,17,3,3,"MANHATTAN","2","W 45TH ST",4,"A","05/17/2018",3,"STARBUCKS","2 W 45TH ST MANHATTAN",-73.9802022,40.7555104
50016598,"DUNKIN' DONUTS",11430,"Donuts",5,10,9,88,7,2.71428571428571,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",10,"A","04/12/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50016782,"DUNKIN' DONUTS",11235,"Donuts",0,7,7,51,4,3,"BROOKLYN","359","NEPTUNE AVE",7,"A","10/17/2018",3,"DUNKIN DONUTS","359 NEPTUNE AVE BROOKLYN",-73.9662669,40.5809797
50017016,"DUNKIN' DONUTS",11101,"Donuts",1,9,9,84,5,3,"QUEENS","4480","21ST ST",7,"A","10/18/2018",3,"DUNKIN DONUTS","4480 21ST ST QUEENS",-73.9477808,40.7475297
50017228,"DUNKIN' DONUTS",11360,"Donuts",1,10,9,105,5,3,"QUEENS","21295","26TH AVE",0,"A","08/01/2018",3,"DUNKIN DONUTS","21295 26TH AVE QUEENS",-73.7768585,40.7786897
50017242,"STARBUCKS",11214,"Caf̩/Coffee/Tea",0,8,8,84,3,3,"BROOKLYN","1608","SHORE PKWY SOUTH",3,"A","01/23/2019",3,"STARBUCKS","1608 SHORE PKWY SOUTH BROOKLYN",-74.0005151,40.5938934
50017416,"DUNKIN' DONUTS",10460,"Donuts",3,11,11,136,6,3,"BRONX","1111","E TREMONT AVE",7,"A","10/19/2018",3,"DUNKIN DONUTS","1111 E TREMONT AVE BRONX",-73.8763689,40.840259
50017476,"DUNKIN' DONUTS",10022,"Donuts",0,5,5,43,3,3,"MANHATTAN","916","3RD AVE",2,"A","01/18/2019",3,"DUNKIN DONUTS","916 3RD AVE MANHATTAN",-73.9686132,40.7592536
50017757,"DUNKIN' DONUTS",11354,"Donuts",2,11,11,128,5,3,"QUEENS","2517","PARSONS BLVD",5,"A","04/03/2019",3,"DUNKIN DONUTS","2517 PARSONS BLVD QUEENS",-73.823412,40.7762026
50018035,"STARBUCKS",11354,"American",0,7,7,35,3,3,"QUEENS","3805","MAIN ST",5,"A","04/04/2019",3,"STARBUCKS","3805 MAIN ST QUEENS",-73.830439,40.7607733
50018303,"DUNKIN' DONUTS",10025,"Donuts",0,7,7,58,3,3,"MANHATTAN","206","W 104TH ST",8,"A","05/14/2018",3,"DUNKIN DONUTS","206 W 104TH ST MANHATTAN",-73.9671278,40.7991611
50018338,"DUNKIN' DONUTS",11208,"Donuts",0,4,4,21,3,3,"BROOKLYN","439","CRESCENT ST",5,"A","02/06/2019",3,"DUNKIN DONUTS","439 CRESCENT ST BROOKLYN",-73.8704141,40.6779934
50018479,"DUNKIN' DONUTS",11239,"Donuts",0,5,5,50,3,3,"BROOKLYN","590","GATEWAY DR",12,"A","03/14/2018",3,"DUNKIN DONUTS","590 GATEWAY DR BROOKLYN",-73.869176,40.65478
50018884,"DUNKIN' DONUTS, BASKIN ROBBINS",11375,"Donuts",0,6,6,51,3,3,"QUEENS","7302","AUSTIN ST",9,"A","03/20/2019",3,"DUNKIN DONUTS","7302 AUSTIN ST QUEENS",-73.8404788,40.7181641
50019011,"DUNKIN' DONUTS",11377,"Donuts",0,4,4,23,3,3,"QUEENS","6314","QUEENS BLVD",7,"A","04/30/2018",3,"DUNKIN DONUTS","6314 QUEENS BLVD QUEENS",-73.9020353,40.7408235
50019134,"DUNKIN' DONUTS",11232,"Donuts",0,4,4,15,3,3,"BROOKLYN","3921","5TH AVE",4,"A","06/06/2018",3,"DUNKIN DONUTS","3921 5TH AVE BROOKLYN",-74.0042422,40.6507327
50032681,"STARBUCKS",10075,"Caf̩/Coffee/Tea",0,4,4,27,3,3,"MANHATTAN","245","E 80TH ST",11,"A","04/18/2019",3,"STARBUCKS","245 E 80TH ST MANHATTAN",-73.9547342,40.7743309
50032708,"STARBUCKS",11430,"Caf̩/Coffee/Tea",2,10,10,107,5,3,"QUEENS","JFK","INTL AIRPORT",5,"A","04/12/2018",3,"STARBUCKS","JFK INTL AIRPORT QUEENS",-73.7781391,40.6413111
50032966,"DUNKIN' DONUTS/HUDSON NEWS",10018,"Donuts",3,14,14,173,6,3,"MANHATTAN","625","8TH AVE",10,"A","02/01/2019",3,"DUNKIN DONUTS","625 8TH AVE MANHATTAN",-73.9917714,40.7568916
50033039,"STARBUCKS",10004,"Caf̩/Coffee/Tea",0,5,5,40,3,3,"MANHATTAN","1","NEW YORK PLZ",12,"A","04/27/2018",3,"STARBUCKS","1 NEW YORK PLZ MANHATTAN",-74.0118801,40.7020841
50033040,"STARBUCKS",10019,"Caf̩/Coffee/Tea",0,5,5,51,3,3,"MANHATTAN","475","W 57TH ST",11,"A","05/22/2018",3,"STARBUCKS","475 W 57TH ST MANHATTAN",-73.9880763,40.769266
50033852,"DUNKIN' DONUTS",10460,"Donuts",0,3,3,12,3,3,"BRONX","1779","SOUTHERN BLVD",2,"A","05/21/2018",3,"DUNKIN DONUTS","1779 SOUTHERN BLVD BRONX",-73.8877403,40.8379655
50034453,"DUNKIN' DONUTS",11432,"Donuts",0,7,7,61,3,3,"QUEENS","16910","HILLSIDE AVE",9,"A","05/08/2018",3,"DUNKIN DONUTS","16910 HILLSIDE AVE QUEENS",-73.7925652,40.710615
50034561,"DUNKIN' DONUTS",11237,"Donuts",0,4,4,24,3,3,"BROOKLYN","1379","HALSEY ST",3,"A","02/22/2019",3,"DUNKIN DONUTS","1379 HALSEY ST BROOKLYN",-73.9053941,40.6961023
50034566,"DUNKIN' DONUTS",11373,"Donuts",0,5,5,39,3,3,"QUEENS","9403","CORONA AVE",12,"A","09/06/2018",3,"DUNKIN DONUTS","9403 CORONA AVE QUEENS",-73.8697526,40.7425037
50034907,"STARBUCKS",11201,"Caf̩/Coffee/Tea",1,13,13,166,5,3,"BROOKLYN","228","DUFFIELD ST",12,"A","08/30/2018",3,"STARBUCKS","228 DUFFIELD ST BROOKLYN",-73.9848165,40.6915056
50035375,"STARBUCKS",10005,"Caf̩/Coffee/Tea",2,12,12,138,5,3,"MANHATTAN","14","WALL ST",2,"A","05/07/2018",3,"STARBUCKS","14 WALL ST MANHATTAN",-74.0105948,40.7076193
50035531,"DUNKIN' DONUTS",11430,"Donuts",0,6,6,34,4,3,"QUEENS","1","JFK INTERNATIONAL AIRPORT",5,"A","05/24/2018",3,"DUNKIN DONUTS","1 JFK INTERNATIONAL AIRPORT QUEENS",-73.7891813,40.6433553
50035707,"DUNKIN' DONUTS",10022,"Donuts",0,4,4,26,3,3,"MANHATTAN","900","1ST AVE",5,"A","07/30/2018",3,"DUNKIN DONUTS","900 1ST AVE MANHATTAN",-73.9655923,40.7541872
50035827,"DUNKIN' DONUTS",11225,"Donuts",0,6,6,37,4,3,"BROOKLYN","1671","BEDFORD AVE",3,"A","05/08/2018",3,"DUNKIN DONUTS","1671 BEDFORD AVE BROOKLYN",-73.956624,40.6655527
50036218,"STARBUCKS",10019,"Sandwiches",0,5,5,41,3,3,"MANHATTAN","1700","BROADWAY",3,"A","09/05/2018",3,"STARBUCKS","1700 BROADWAY MANHATTAN",-73.9823457,40.7635183
50036226,"STARBUCKS",11201,"Caf̩/Coffee/Tea",2,14,14,227,6,3,"BROOKLYN","309","GOLD ST",5,"A","03/20/2019",3,"STARBUCKS","309 GOLD ST BROOKLYN",-73.9828652,40.6949569
50036539,"DUNKIN' DONUTS",11436,"Donuts",3,15,15,205,5,3,"QUEENS","13344","150TH ST",13,"A","12/03/2018",3,"DUNKIN DONUTS","13344 150TH ST QUEENS",-73.7898281,40.6670759
50036708,"STARBUCKS",11205,"Caf̩/Coffee/Tea",0,5,5,11,4,3,"BROOKLYN","394","MYRTLE AVE",6,"A","07/24/2018",3,"STARBUCKS","394 MYRTLE AVE BROOKLYN",-73.9701121,40.6929038
50036818,"DUNKIN' DONUTS",10018,"Donuts",2,12,12,173,5,3,"MANHATTAN","153","W 36TH ST",2,"A","07/31/2018",3,"DUNKIN DONUTS","153 W 36TH ST MANHATTAN",-73.9888109,40.7521589
50037148,"DUNKIN' DONUTS",10309,"Donuts",1,8,8,81,5,3,"STATEN ISLAND","585","VETERANS RD W",2,"A","04/09/2019",3,"DUNKIN DONUTS","585 VETERANS RD W STATEN ISLAND",-74.221899,40.5485265
50037368,"STARBUCKS",10463,"Caf̩/Coffee/Tea",0,5,5,50,3,3,"BRONX","5520","BROADWAY",4,"A","10/11/2018",3,"STARBUCKS","5520 BROADWAY BRONX",-73.9056545,40.8773511
50037369,"STARBUCKS",10026,"Caf̩/Coffee/Tea",0,4,4,21,3,3,"MANHATTAN","240","MANHATTAN AVE",2,"A","01/09/2019",3,"STARBUCKS","240 MANHATTAN AVE MANHATTAN",-73.9591949,40.801218
50037910,"DUNKIN' DONUTS",10001,"Donuts",2,11,11,170,4,3,"MANHATTAN","391","8TH AVE",13,"A","01/10/2019",3,"DUNKIN DONUTS","391 8TH AVE MANHATTAN",-73.9957472,40.7494052
50037975,"DUNKIN' DONUTS, BASKIN ROBBINS",11377,"Donuts",0,3,3,15,3,3,"QUEENS","5801","WOODSIDE AVE",4,"A","10/15/2018",3,"DUNKIN DONUTS","5801 WOODSIDE AVE QUEENS",-73.9060884,40.7458149
50038162,"DUNKIN' DONUTS",11101,"Caf̩/Coffee/Tea",0,5,5,44,3,3,"QUEENS","2304","JACKSON AVE",9,"A","11/14/2018",3,"DUNKIN DONUTS","2304 JACKSON AVE QUEENS",-73.9454199,40.7456882
50038495,"DUNKIN' DONUTS",10038,"Donuts",0,3,3,10,3,3,"MANHATTAN","80","JOHN ST",5,"A","10/19/2018",3,"DUNKIN DONUTS","80 JOHN ST MANHATTAN",-74.0069487,40.7082117
50039224,"STARBUCKS",10001,"Caf̩/Coffee/Tea",0,7,7,70,3,3,"MANHATTAN","525","W 26TH ST",12,"A","12/21/2018",3,"STARBUCKS","525 W 26TH ST MANHATTAN",-74.0038508,40.7501397
50039227,"STARBUCKS",10451,"Caf̩/Coffee/Tea",0,6,6,53,3,3,"BRONX","260","E 161ST ST",2,"A","11/30/2018",3,"STARBUCKS","260 E 161ST ST BRONX",-73.9195343,40.8258905
50039260,"STARBUCKS",10017,"Caf̩/Coffee/Tea",1,10,10,98,5,3,"MANHATTAN","140","E 45TH ST",2,"A","09/24/2018",3,"STARBUCKS","140 E 45TH ST MANHATTAN",-73.9740497,40.752707
50039758,"DUNKIN' DONUTS",11225,"Donuts",1,9,9,118,5,3,"BROOKLYN","806","FRANKLIN AVE",8,"A","05/16/2018",3,"DUNKIN DONUTS","806 FRANKLIN AVE BROOKLYN",-73.9585263,40.6701609
50040311,"DUNKIN' DONUTS",11430,"Donuts",2,17,17,219,7,2.66666666666667,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",5,"A","09/06/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50040448,"DUNKIN' DONUTS",11101,"Donuts",1,15,15,171,5,3,"QUEENS","3105","QUEENS BLVD",4,"A","05/11/2018",3,"DUNKIN DONUTS","3105 QUEENS BLVD QUEENS",-73.9337113,40.7459166
50040555,"STARBUCKS",10013,"Caf̩/Coffee/Tea",0,5,5,35,3,3,"MANHATTAN","185","W BROADWAY",5,"A","12/03/2018",3,"STARBUCKS","185 W BROADWAY MANHATTAN",-74.0067438,40.7178172
50040894,"DUNKIN' DONUTS",10461,"Donuts",0,6,6,58,3,3,"BRONX","1888","EASTCHESTER RD",9,"A","10/24/2018",3,"DUNKIN DONUTS","1888 EASTCHESTER RD BRONX",-73.843905,40.8513577
50040933,"STARBUCKS",10003,"Caf̩/Coffee/Tea",3,14,14,162,5,3,"MANHATTAN","25","UNION SQ W",7,"A","05/10/2018",3,"STARBUCKS","25 UNION SQ W MANHATTAN",-73.9912901,40.736298
50041116,"DUNKIN' DONUTS, BASKIN ROBBINS",11417,"Donuts",1,9,9,135,4,3,"QUEENS","15029","CROSSBAY BLVD",13,"A","04/08/2019",3,"DUNKIN DONUTS","15029 CROSSBAY BLVD QUEENS",-73.841946,40.6698181
50041265,"DUNKIN' DONUTS",10003,"Donuts",0,8,8,44,3,3,"MANHATTAN","208","E 14TH ST",10,"A","12/19/2018",3,"DUNKIN DONUTS","208 E 14TH ST MANHATTAN",-73.9868315,40.7329013
50041280,"STARBUCKS",11385,"Caf̩/Coffee/Tea",0,7,7,73,3,3,"QUEENS","329","WYCKOFF AVE",11,"A","11/14/2018",3,"STARBUCKS","329 WYCKOFF AVE QUEENS",-73.9110693,40.6998839
50041455,"DUNKIN' DONUTS",11217,"Donuts",0,8,8,73,4,3,"BROOKLYN","322","LIVINGSTON ST",5,"A","10/23/2018",3,"DUNKIN DONUTS","322 LIVINGSTON ST BROOKLYN",-73.9819423,40.6879439
50041457,"DUNKIN' DONUTS",11216,"Donuts",0,4,4,20,3,3,"BROOKLYN","1309","FULTON ST",2,"A","01/03/2019",3,"DUNKIN DONUTS","1309 FULTON ST BROOKLYN",-73.9489081,40.6805725
50042223,"STARBUCKS COFFEE",11374,"Caf̩/Coffee/Tea",0,6,6,50,3,3,"QUEENS","9515","63RD DR",7,"A","03/05/2019",3,"STARBUCKS","9515 63RD DR QUEENS",-73.862765,40.7297291
50042556,"STARBUCKS",10118,"Caf̩/Coffee/Tea",0,5,5,27,3,3,"MANHATTAN","350","5TH AVE",3,"A","04/15/2019",3,"STARBUCKS","350 5TH AVE MANHATTAN",-73.9849846,40.7481771
50042700,"BEDFORD COFFEE COMPANY/STARBUCKS",11225,"Caf̩/Coffee/Tea",3,11,11,95,6,3,"BROOKLYN","1650","BEDFORD AVE",5,"A","04/16/2019",3,"STARBUCKS","1650 BEDFORD AVE BROOKLYN",-73.9580807,40.6663495
50042765,"STARBUCKS",10016,"Caf̩/Coffee/Tea",1,12,12,121,5,3,"MANHATTAN","5","E 40TH ST",5,"A","08/03/2018",3,"STARBUCKS","5 E 40TH ST MANHATTAN",-73.9710414,40.7477458
50042783,"DUNKIN' DONUTS",11358,"Donuts",1,11,11,124,5,3,"QUEENS","16601","NORTHERN BLVD",13,"A","10/31/2018",3,"DUNKIN DONUTS","16601 NORTHERN BLVD QUEENS",-73.8000399,40.7599568
50042840,"DUNKIN' DONUTS",10027,"Donuts",4,16,16,198,6,3,"MANHATTAN","105","W 125TH ST",7,"A","02/08/2019",3,"DUNKIN DONUTS","105 W 125TH ST MANHATTAN",-73.9459433,40.8082529
50043487,"DUNKIN' DONUTS, BASKIN ROBBINS",11203,"Donuts",0,4,4,24,3,3,"BROOKLYN","5901","CHURCH AVE",8,"A","02/22/2019",3,"DUNKIN DONUTS","5901 CHURCH AVE BROOKLYN",-73.9215843,40.6527589
